Invoice Number：CUS260505001202607002    Invoice Period：07/16/2026-07/31/2026   Invoicing currency：USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"payable amount：133,101.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Customer ID,Customer Name,Tracking Number,Order Number,A-scan Date,Delivery Date,Reference1,Reference2,Product,Prealerted Hub,Injection Hub,Destination State,Zip Code,Zone,Actual weight (lbs),Invoicing weight (lbs),Dimensions (inch),Delivery Fee,Overweight Fees,Oversized Fees,Return Fees,Remote Area Fees,Fuel Surcharges,Delivery Area Fees,Additional Interception Fees,Relabelling Fee,Return Reship FEE,Credit for Delivery Fees,Credit for Order Value,Other,Total,Remarks
CUS260505001,Manifest Commerce Inc.,GFUS01061578320320,GFUS01061578320320,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Colorado,80002,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578323072,GFUS01061578323072,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Oklahoma,73159,3,0.62,0.62,13.000*10.000*1.500,3.18,0,0,0,0,0,0,0,0,0,0,0,0,3.18,
CUS260505001,Manifest Commerce Inc.,GFUS01061578330688,GFUS01061578330688,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Virginia,23229,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578331394,GFUS01061578331394,07/13/2026,07/19/2026,,,GOFO Parcel Pickup,IAH,IAH,New mexico,87122,4,0.62,0.62,13.000*10.000*1.500,3.31,0,0,0,0,0,0,0,0,0,0,0,0,3.31,
CUS260505001,Manifest Commerce Inc.,GFUS01061578333249,GFUS01061578333249,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,78259,3,0.62,0.62,13.000*10.000*1.500,3.18,0,0,0,0,0,0,0,0,0,0,0,0,3.18,
CUS260505001,Manifest Commerce Inc.,GFUS01061578333504,GFUS01061578333504,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,93710,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578338880,GFUS01061578338880,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Illinois,60089,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578341440,GFUS01061578341440,07/13/2026,07/19/2026,,,GOFO Parcel Pickup,IAH,IAH,Oregon,97003,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578341632,GFUS01061578341632,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Virginia,23452,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578343490,GFUS01061578343490,07/13/2026,07/19/2026,,,GOFO Parcel Pickup,IAH,IAH,Washington,98501,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578347072,GFUS01061578347072,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,North Carolina,28079,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578351042,GFUS01061578351042,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,76123,1,0.62,0.62,13.000*10.000*1.500,2.91,0,0,0,0,0,0,0,0,0,0,0,0,2.91,
CUS260505001,Manifest Commerce Inc.,GFUS01061578351936,GFUS01061578351936,07/13/2026,07/19/2026,,,GOFO Parcel Pickup,IAH,IAH,New York,10314,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578356033,GFUS01061578356033,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,South carolina,29550,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578358274,GFUS01061578358274,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Colorado,80403,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578361217,GFUS01061578361217,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Colorado,80220,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578370115,GFUS01061578370115,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Florida,34465,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578371072,GFUS01061578371072,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Florida,33884,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578373569,GFUS01061578373569,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Massachusetts,02066,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578379648,GFUS01061578379648,07/13/2026,07/20/2026,,,GOFO Parcel Pickup,IAH,IAH,Tennessee,37743,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578381760,GFUS01061578381760,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Pennsylvania,19125,6,1.58,1.58,12.000*9.000*4.500,3.8,0,0,0,0,0,0,0,0,0,0,0,0,3.8,
CUS260505001,Manifest Commerce Inc.,GFUS01061578382464,GFUS01061578382464,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,North Carolina,27104,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578383360,GFUS01061578383360,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Michigan,48327,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578389697,GFUS01061578389697,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Kansas,66103,4,0.62,0.62,13.000*10.000*1.500,3.31,0,0,0,0,0,0,0,0,0,0,0,0,3.31,
CUS260505001,Manifest Commerce Inc.,GFUS01061578393601,GFUS01061578393601,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Florida,34481,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578396737,GFUS01061578396737,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Delaware,19966,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578398082,GFUS01061578398082,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Florida,34984,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578402368,GFUS01061578402368,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,78163,3,0.62,0.62,13.000*10.000*1.500,3.18,0,0,0,0,0,0,0,0,0,0,0,0,3.18,
CUS260505001,Manifest Commerce Inc.,GFUS01061578404289,GFUS01061578404289,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Ohio,43612,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578404929,GFUS01061578404929,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Oklahoma,74017,3,0.62,0.62,13.000*10.000*1.500,3.18,0,0,0,0,0,0,0,0,0,0,0,0,3.18,
CUS260505001,Manifest Commerce Inc.,GFUS01061578415232,GFUS01061578415232,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,92008,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578418177,GFUS01061578418177,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Michigan,48105,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578418369,GFUS01061578418369,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Massachusetts,01757,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578418755,GFUS01061578418755,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,78249,3,0.62,0.62,13.000*10.000*1.500,3.18,0,0,0,0,0,0,0,0,0,0,0,0,3.18,
CUS260505001,Manifest Commerce Inc.,GFUS01061578423360,GFUS01061578423360,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Maine,03904,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578428417,GFUS01061578428417,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Illinois,61111,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578428800,GFUS01061578428800,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Illinois,60714,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578429568,GFUS01061578429568,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,91780,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578430913,GFUS01061578430913,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Minnesota,55434,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578435649,GFUS01061578435649,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Idaho,83709,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578438851,GFUS01061578438851,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,75019,1,0.62,0.62,13.000*10.000*1.500,2.91,0,0,0,0,0,0,0,0,0,0,0,0,2.91,
CUS260505001,Manifest Commerce Inc.,GFUS01061578440192,GFUS01061578440192,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Florida,33026,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578446850,GFUS01061578446850,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,New York,14214,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578447233,GFUS01061578447233,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Wisconsin,54942,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578450176,GFUS01061578450176,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Michigan,48174,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578456321,GFUS01061578456321,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Connecticut,06333,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578456384,GFUS01061578456384,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Utah,84770,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578462465,GFUS01061578462465,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Pennsylvania,15235,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578463682,GFUS01061578463682,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,78520,4,0.62,0.62,13.000*10.000*1.500,3.31,0,0,0,0,0,0,0,0,0,0,0,0,3.31,
CUS260505001,Manifest Commerce Inc.,GFUS01061578464320,GFUS01061578464320,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Washington,98225,7,1.79,1.79,12.000*9.000*6.500,4.53,0,0,0,0,0,0,0,0,0,0,0,0,4.53,
CUS260505001,Manifest Commerce Inc.,GFUS01061578464386,GFUS01061578464386,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Michigan,48083,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578467712,GFUS01061578467712,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Massachusetts,01913,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578474560,GFUS01061578474560,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,New jersey,07871,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578481857,GFUS01061578481857,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,91352,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578482816,GFUS01061578482816,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,76065,2,0.62,0.62,13.000*10.000*1.500,2.97,0,0,0,0,0,0,0,0,0,0,0,0,2.97,
CUS260505001,Manifest Commerce Inc.,GFUS01061578493184,GFUS01061578493184,07/14/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Pennsylvania,16059,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578493248,GFUS01061578493248,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,North Carolina,27610,6,5.1,5.1,13.000*9.500*9.000,5.25,0,0,0,0,0,0,0,0,0,0,0,0,5.25,
CUS260505001,Manifest Commerce Inc.,GFUS01061578498242,GFUS01061578498242,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Ohio,45402,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578499587,GFUS01061578499587,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Illinois,60565,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578508674,GFUS01061578508674,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Ohio,44256,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578514880,GFUS01061578514880,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Ohio,45373,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578515717,GFUS01061578515717,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Indiana,46226,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578522116,GFUS01061578522116,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Maryland,21220,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578524160,GFUS01061578524160,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Colorado,80210,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578527104,GFUS01061578527104,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,New jersey,07030,6,3.38,3.38,13.000*9.500*9.000,4.24,0,0,0,0,0,0,0,0,0,0,0,0,4.24,
CUS260505001,Manifest Commerce Inc.,GFUS01061578529344,GFUS01061578529344,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Iowa,52328,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578531393,GFUS01061578531393,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Arizona,85207,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578538052,GFUS01061578538052,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,95112,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578538242,GFUS01061578538242,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Florida,32162,5,3.38,3.38,13.000*9.500*9.000,3.96,0,0,0,0,0,0,0,0,0,0,0,0,3.96,
CUS260505001,Manifest Commerce Inc.,GFUS01061578541058,GFUS01061578541058,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,94513,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578541248,GFUS01061578541248,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,95023,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578543296,GFUS01061578543296,07/13/2026,07/21/2026,,,GOFO Parcel Pickup,IAH,IAH,Washington,98271,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578547584,GFUS01061578547584,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,New jersey,07016,6,2.88,2.88,12.000*9.000*6.500,3.84,0,0,0,0,0,0,0,0,0,0,0,0,3.84,
CUS260505001,Manifest Commerce Inc.,GFUS01061578550338,GFUS01061578550338,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,78163,3,0.62,0.62,13.000*10.000*1.500,3.18,0,0,0,0,0,0,0,0,0,0,0,0,3.18,
CUS260505001,Manifest Commerce Inc.,GFUS01061578550785,GFUS01061578550785,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,75409,2,0.62,0.62,13.000*10.000*1.500,2.97,0,0,0,0,0,0,0,0,0,0,0,0,2.97,
CUS260505001,Manifest Commerce Inc.,GFUS01061578553344,GFUS01061578553344,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Texas,75028,1,0.62,0.62,13.000*10.000*1.500,2.91,0,0,0,0,0,0,0,0,0,0,0,0,2.91,
CUS260505001,Manifest Commerce Inc.,GFUS01061578557888,GFUS01061578557888,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Florida,33436,6,2.88,2.88,12.000*9.000*6.500,3.84,0,0,0,0,0,0,0,0,0,0,0,0,3.84,
CUS260505001,Manifest Commerce Inc.,GFUS01061578560836,GFUS01061578560836,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,95776,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578561991,GFUS01061578561991,07/13/2026,07/19/2026,,,GOFO Parcel Pickup,IAH,IAH,Washington,98406,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578562691,GFUS01061578562691,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,95831,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578565633,GFUS01061578565633,07/13/2026,07/16/2026,,,GOFO Parcel Pickup,IAH,IAH,Florida,32082,5,2.88,2.88,12.000*9.000*6.500,3.53,0,0,0,0,0,0,0,0,0,0,0,0,3.53,
CUS260505001,Manifest Commerce Inc.,GFUS01061578566080,GFUS01061578566080,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Michigan,49426,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578567873,GFUS01061578567873,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Ohio,44022,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578571264,GFUS01061578571264,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,95842,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578577216,GFUS01061578577216,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Michigan,48380,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578579200,GFUS01061578579200,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Illinois,60452,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578589440,GFUS01061578589440,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,South carolina,29611,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578592642,GFUS01061578592642,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,North Carolina,27501,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578594497,GFUS01061578594497,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,91744,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578595648,GFUS01061578595648,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,New mexico,87107,4,0.62,0.62,13.000*10.000*1.500,3.31,0,0,0,0,0,0,0,0,0,0,0,0,3.31,
CUS260505001,Manifest Commerce Inc.,GFUS01061578595649,GFUS01061578595649,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,91761,6,0.62,0.62,13.000*10.000*1.500,3.45,0,0,0,0,0,0,0,0,0,0,0,0,3.45,
CUS260505001,Manifest Commerce Inc.,GFUS01061578603776,GFUS01061578603776,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Wisconsin,53024,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578603840,GFUS01061578603840,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,94941,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578607744,GFUS01061578607744,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,California,95695,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578611777,GFUS01061578611777,07/13/2026,07/18/2026,,,GOFO Parcel Pickup,IAH,IAH,Minnesota,55124,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
CUS260505001,Manifest Commerce Inc.,GFUS01061578619073,GFUS01061578619073,07/13/2026,07/19/2026,,,GOFO Parcel Pickup,IAH,IAH,Washington,98503,7,0.62,0.62,13.000*10.000*1.500,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3.54,
CUS260505001,Manifest Commerce Inc.,GFUS01061578624322,GFUS01061578624322,07/13/2026,07/17/2026,,,GOFO Parcel Pickup,IAH,IAH,Illinois,61108,5,0.62,0.62,13.000*10.000*1.500,3.4,0,0,0,0,0,0,0,0,0,0,0,0,3.4,
